0	10440.20978477236
1	9962.665822382492
2	10072.596776551025
3	6897.09740086908
4	3991.0788265552715
5	3048.950153053231
6	2993.9234472602925
7	3027.92662694126
8	3017.619603413352
9	5568.522967785313
10	5907.8245204590385
11	2954.2493700366886
12	2544.421691416914
13	2510.4185117359466
14	2544.421691416914
15	2311.612628122473
16	3393.87159414615
17	2828.255207253254
18	2531.120269976358
19	2504.253883702031
20	2485.8106367167925
21	2540.8388733988145
22	2600.4847349009815
23	4646.173516999234
24	3303.597553284519
25	2877.1635433869283
26	2948.0106831382186
27	2892.9824464561966
28	2885.7952174279167
29	2945.4410789300837
30	4894.173589101869
31	3543.4336570379637
32	2928.3961670254516
33	3006.039844774128
34	2964.6547210980134
35	3033.82691716247
36	4130.126973012408
37	6758.344342570413
38	4414.921781811269
39	3703.4410615188935
40	3792.831300596667
41	4115.176985359109
42	3792.831300596667
43	4261.130281486516
44	7095.4235239688605
45	4545.86688343831
46	3606.750878070221
47	3692.708038174651
48	3769.0999009659417
49	3763.0904032085978
50	4288.207936850692
51	7217.979799264477
52	4755.26691826468
53	4049.3260552835927
54	4554.063318672196
55	4456.659001566496
56	3476.5312350091285
57	3750.2687874269136
58	6287.944390355444
59	4072.7161181951747
60	3427.5633696892596
61	3324.81855989362
62	3264.2920987684156
63	3351.3369169461675
64	3377.9318825781256
65	5537.391322351853
66	3958.9187556317547
67	3349.6933466724654
68	3314.4269351695157
69	3240.0581850415447
70	3299.0327252500083
71	3515.2171830051384
72	5932.058200483088
73	3405.049721567571
74	2671.7754029059834
75	2633.07591242969
76	2558.707162301719
77	3083.9515812283307
78	4144.019938234338
79	7739.283432944876
80	4688.434702029479
81	3414.0033988274345
82	3375.3039083511403
83	3262.602190941011
84	3802.350496215793
85	4297.798138788357
86	6657.451423899305
87	4886.234859218727
88	3537.2901235715303
89	2157.1484925273376
90	2284.1010390869847
91	2395.6893451441306
92	2459.8702794768037
93	4746.973222814817
94	2698.3995797206057
95	2165.561359865686
96	2283.4181435793125
97	2222.3381703399323
98	2301.761255564247
99	2357.2939896271914
100	3332.2571874213836
101	2460.6288371942446
102	2339.991374409326
103	2724.6296798673825
104	2290.1135707814665
105	2308.3174728523272
106	2606.405735912245
107	3901.5422384380386
108	4038.334585164729
109	3119.0140361207386
110	3566.7288010234183
111	3543.17598824284
112	3459.1428799976597
113	3595.0593962572075
114	5835.104106619109
115	4953.1837140389225
116	3317.5638388322513
117	3240.7859867572515
118	3193.967322410333
119	6959.731471500542
120	6095.283585081943
121	10319.676149425244
122	13400.266600684168
123	10620.062082440563
124	8239.265648627024
125	3621.599899420046
126	2779.3638678076036
127	2701.6801888985497
128	3345.8901383247207
129	2624.655767211473
130	3032.036747196825
131	3134.12589575463
132	3068.7364908892705
133	3134.12589575463
134	3336.6760344817594
135	4128.528636644349
136	3572.104976284942
137	3246.8523458198906
138	3149.886606433293
139	3206.875384439902
140	3302.2691915689275
141	3341.930262336565
142	4091.166734366646
143	3572.132635243238
144	3399.234930955525
145	3302.2691915689275
146	3206.875384439902
147	3302.2691915689275
148	3284.8624942060205
149	5249.933301552531
150	3415.4331379738824
151	3697.4471664481357
152	3681.528461335994
153	3942.234468627783
154	3841.0266435702965
155	4020.628308218929
156	5469.331997989397
157	4172.493345662779
158	3984.1973219989886
159	4025.162441174943
160	3866.761967747909
161	4031.6151669968226
162	4234.165305723951
163	6146.960787195034
164	5491.348907457961
165	4344.740918877541
166	4178.621766370354
167	4013.7685671214404
168	4178.621766370354
169	4307.6544871984
170	6483.0457767490025
171	5218.083169480583
172	4401.991043892379
173	4235.871891385192
174	4041.0142898726135
175	4252.712412680555
176	4797.9103314941785
177	6933.244872732397
178	5906.069252133936
179	4305.067744170798
180	4303.712754143032
181	3600.8740643595647
182	3740.9347996442825
183	4115.320363615308
184	5564.049915719828
185	4773.344561424226
186	4129.124005505744
187	3963.0048529985556
188	3876.3096698102795
189	4170.089124681698
190	4376.864534135751
191	5742.84401252724
192	4986.88155892925
193	4344.740918877541
194	4178.621766370354
195	4013.7685671214404
196	4521.488777052881
197	5311.789915407926
198	8509.79600657651
199	8598.249750852585
200	5821.6721183706495
201	4382.843129614079
202	4187.985528101497
203	4382.843129614079
204	4422.504200381717
205	6263.634261749885
206	5931.375784602821
207	4713.691341721401
208	4554.215913623066
209	4921.2760933163045
210	5055.041747769749
211	5472.679751664204
212	5637.036175490681
213	5674.510944934385
214	5036.598341860446
215	4878.517976390301
216	4707.424764507301
217	4820.857905302811
218	4951.528207350997
219	6352.326969733619
220	6297.223771862123
221	5843.586465768594
222	5800.303004458571
223	6956.277877367941
224	7689.445434998525
225	7600.9619768002185
226	7321.485998803048
227	6747.240514660089
228	6022.925808897798
229	5026.217190153127
230	4169.126358422132
231	4260.604122216728
232	4297.545113354379
233	5572.884618507107
234	4977.62893998087
235	4246.706406916838
236	4260.604122216728
237	4045.105057345014
238	4260.604122216728
239	4297.545113354379
240	5156.7253024507945
241	3763.3473063172105
242	2496.4345415959738
243	3792.883158922441
244	3924.452625308241
245	3906.5794888571622
246	4020.2290792912213
247	5662.884813201994
248	4697.166847672744
249	4028.1651605095294
250	3941.1029147558042
251	4009.878026625397
252	4140.644604743528
253	4165.140796051161
254	5261.580104551415
255	4359.088675580679
256	4204.528219772756
257	4100.494946167486
258	3962.1857863539362
259	4492.5320435369285
260	4857.306290211102
261	9454.806472006934
262	11491.236225602173
263	9466.439789338492
264	7787.296362185276
265	5277.239847432379
266	4797.134772742046
267	3706.194349470506
268	4881.376955184397
269	4568.747535387492
270	4385.97742946401
271	3806.902862421075
272	2959.1171247983866
273	3830.528536713479
274	3996.4838890770134
275	5374.835776817128
276	4552.085381422868
277	4266.468404516251
278	4105.938299386312
279	3989.6223075762896
280	4105.938299386312
281	5167.845149232501
282	8809.781541246995
283	9167.172641227418
284	7667.010136511483
285	5064.046552667938
286	4872.42250601699
287	5092.044569208629
288	4222.282703603717
289	6075.564977715055
290	5444.314864871143
291	4580.312968312948
292	4703.927687607236
293	4204.882743120837
294	4420.381807992553
295	4555.98424820698
296	6270.208104008121
