0,13191.16916
1,20460.3612
2,33401.74547
3,46533.17757
4,3231.977633
5,2659.953768
6,20133.43768
7,2347.204432
8,12485.50496
9,24506.5298
10,27144.35391
11,42315.99683
12,2577.879099
13,2909.641432
14,22901.52843
15,838.9544126
16,10007.38421
17,14938.37518
18,22983.85018
19,39534.31603
20,1854.593264
21,1528.785515
22,16360.37847
23,773.6372067
24,6209.62342
25,9058.524491
26,17014.28149
27,31176.08098
28,865.8477545
29,281.9065845
30,10262.19272
31,376.2217325
32,4256.371292
33,5721.561027
34,9419.117586
35,17834.20515
36,680.3723089
37,60.236165
38,9281.580814
39,153.544845
40,2834.005586
41,4013.298536
42,7650.312408
43,11697.73365
44,471.2827521
45,164.393195
46,11035.41673
47,50
48,6145.787367
49,11455.89691
50,16761.07785
51,23302.80107
52,1922.596013
53,1066.773534
54,19744.21931
55,427.1399625
56,5231.338283
57,8582.21411
58,16471.95644
59,23436.44988
60,1352.459348
61,676.6392861
62,15380.01353
63,471.3936022
64,3608.540345
65,6862.828087
66,9342.806191
67,15958.84219
68,341.69313
69,178.590025
70,12997.08598
71,69.8496075
72,3125.182088
73,4190.606568
74,4968.037929
75,8432.656415
76,300.2027762
77,160.78756
78,10192.23587
79,177.7806283
80,2770.293877
81,3885.658657
82,4112.935267
83,8372.739936
84,225.6863766
85,128.0623375
86,10046.16924
87,48.48197943
88,2659.74966
89,3476.961256
90,3235.035443
91,7510.734895
92,198.4877296
93,38.40349209
94,10324.28659
95,123.5125
96,2561.111823
97,3837.033095
98,4348.105466
99,8512.84349
100,262.2532165
101,33.00204481
102,12573.08604
103,52.34369514
104,4678.685672
105,8542.25922
106,12782.33282
107,16652.59505
108,1088.045213
109,415.55414
110,18467.18173
111,591.9715794
112,2978.364557
113,5900.290275
114,9340.357521
115,14603.76979
116,748.7014426
117,104.22462
118,12638.55235
119,128.3242527
120,2157.285446
121,3213.648373
122,3445.83425
123,8051.236356
124,165.763869
125,53.91690375
126,9122.911982
127,46.73463611
128,2342.509969
129,2741.170192
130,2825.820555
131,6554.708256
132,268.8491315
133,50
134,8835.685434
135,50
136,2180.314614
137,2735.550456
138,2983.211201
139,6585.386858
140,320.8232995
141,152.0874912
142,9272.791454
143,50
144,2143.73296
145,3027.11058
146,2777.663291
147,6216.793338
148,159.5888464
149,72.4485625
150,8841.985003
151,73.4973225
152,2148.211393
153,3626.170847
154,4117.795404
155,7821.589908
156,206.0668162
157,54.457088
158,10764.69988
159,50
160,4965.834655
161,8346.943623
162,13758.48552
163,14804.08425
164,1014.592709
165,186.0218184
166,18893.17282
167,200.9900405
168,2981.134617
169,5185.354388
170,9498.628436
171,12695.09629
172,183.0133693
173,50
174,11865.4939
175,50
176,2391.674316
177,3260.076853
178,4029.667593
179,7152.001455
180,582.1725896
181,50
182,8978.645247
183,61.195836
184,2723.0847
185,3145.040096
186,3654.551354
187,6434.87435
188,237.3321086
189,50
190,8929.643736
191,107.8588325
192,2837.371965
193,3161.078683
194,3711.847646
195,6268.959915
196,384.3029446
197,58.6962505
198,8882.037749
199,90.0020675
200,2882.560674
201,3368.19542
202,3712.202292
203,6247.216179
204,231.7725222
205,111.5231276
206,9372.51265
207,55.70428427
208,2944.474047
209,4234.317175
210,4526.460677
211,8020.25204
212,375.3890315
213,107.4693811
214,12107.50816
215,44.41706675
216,5448.716146
217,9534.634814
218,15327.11201
219,15750.81659
220,1182.736792
221,505.7057456
222,20165.07412
223,250.84565
224,3475.501749
225,5679.692117
226,10975.12672
227,14696.57677
228,334.8135907
229,99.8175775
230,12797.69364
231,73.5424925
232,2717.769377
233,3551.908674
234,4257.312568
235,7599.449312
