0	9542.673
1	13296.885
2	11397.934
3	5708.962
4	4172.2705
5	3314.8389
6	4629.545
7	4583.759
8	3268.4546
9	3219.1978
10	2308.187
11	2798.772
12	2140.5864
13	3756.215
14	2613.4392
15	2022.8372
16	1782.1788
17	1153.1383
18	1203.9673
19	1597.5276
20	5003.1045
21	2597.155
22	2411.8508
23	3132.1394
24	3946.3315
25	4372.492
26	5175.455
27	7510.798
28	4526.5244
29	2830.9768
30	3134.6785
31	2883.162
32	2891.1519
33	2552.328
34	6476.4834
35	4722.287
36	4104.98
37	4134.988
38	5131.0557
39	6181.34
40	6383.152
41	10639.944
42	9035.038
43	5177.4985
44	4179.691
45	3953.5493
46	4597.624
47	3909.0315
48	9321.058
49	6687.9453
50	4735.9893
51	4735.4673
52	3922.5247
53	3650.3516
54	3803.6711
55	7167.849
56	5834.1357
57	3113.2534
58	2350.3843
59	4124.266
60	3380.889
61	2931.7117
62	8018.1055
63	6460.472
64	2886.9875
65	1586.3346
66	3354.7131
67	3577.9167
68	3832.5728
69	7063.8135
70	4244.986
71	2095.2136
72	2217.652
73	2082.2014
74	1497.441
75	2843.2598
76	9445.508
77	6992.6147
78	4090.7322
79	2798.4812
80	2167.7998
81	1978.6614
82	2128.5554
83	6529.2324
84	7153.814
85	4627.328
86	3925.9902
87	3341.9233
88	2907.1282
89	3301.5063
90	3699.93
91	3007.956
92	3313.9304
93	2485.038
94	2441.8696
95	2728.171
96	2684.2773
97	2771.4204
98	2019.0525
99	1693.3668
100	950.277
101	1520.9873
102	2220.5366
103	2050.4219
104	3802.942
105	1493.2968
106	1790.5814
107	1421.6779
108	765.20844
109	1056.587
110	3612.1836
111	4152.291
112	2560.6956
113	4219.465
114	3454.2476
115	2195.367
116	2232.0027
117	3923.4258
118	8419.569
119	10980.504
120	6080.841
121	6173.319
122	14658.667
123	13468.402
124	9157.282
125	2108.7908
126	1545.774
127	2461.6658
128	2222.8933
129	1699.8204
130	3239.3904
131	2462.5007
132	4450.62
133	2915.3142
134	2500.8025
135	3230.3198
136	3128.7393
137	3077.8857
138	3000.0957
139	4009.7822
140	2582.0833
141	2951.4956
142	2806.6062
143	2214.3958
144	2420.4338
145	3301.2588
146	4541.035
147	4136.08
148	2526.5125
149	2074.9321
150	2628.7698
151	1813.264
152	1880.8439
153	3944.551
154	4367.502
155	4255.1035
156	3488.5315
157	3688.2668
158	4280.8047
159	3911.7458
160	4961.668
161	3577.528
162	3528.7197
163	3833.5503
164	2893.8105
165	3613.655
166	4270.503
167	5580.0615
168	6236.9873
169	4615.558
170	5009.993
171	4039.8352
172	5945.559
173	5860.235
174	8487.928
175	8746.974
176	6612.3057
177	6900.01
178	5544.779
179	5542.9224
180	6993.775
181	6306.9854
182	5777.581
183	4543.1846
184	4233.2773
185	4408.138
186	4423.422
187	4968.41
188	5686.163
189	6235.7246
190	5637.6304
191	5280.3423
192	4355.305
193	5562.9395
194	5535.1987
195	9169.516
196	9249.2295
197	7935.497
198	6059.2983
199	4406.7207
200	4679.757
201	3679.2244
202	5471.256
203	4018.5994
204	3754.5657
205	4278.2876
206	3824.9993
207	3812.8098
208	5821.729
209	7209.514
210	9601.192
211	7499.111
212	4372.2383
213	4464.6777
214	5678.3755
215	5802.9385
216	7597.497
217	7114.8794
218	5836.9077
219	5739.375
220	4668.5967
221	7263.3174
222	9575.572
223	10328.137
224	9504.386
225	9816.117
226	10022.995
227	8150.626
228	7298.3286
229	7260.5625
230	6334.269
231	4567.548
232	3582.276
233	3911.901
234	3525.643
235	3842.6052
236	4400.94
237	6653.165
238	5137.9424
239	4403.327
240	3663.7104
241	3320.9084
242	3445.734
243	4553.475
244	7137.0884
245	5386.744
246	4950.6436
247	5262.5
248	4552.539
249	5393.136
250	6209.2144
251	7455.38
252	5573.409
253	5163.286
254	5948.1333
255	5431.424
256	5217.4883
257	5120.912
258	6563.6685
259	7722.4434
260	6003.563
261	5859.9233
262	4863.944
263	5840.83
264	4793.824
265	7906.405
266	4459.195
267	3981.863
268	4752.357
269	3641.4004
270	3130.9548
271	2739.0933
272	4950.1724
273	7490.5396
274	6444.568
275	4599.3833
276	3910.9539
277	3866.1196
278	4385.2935
279	9155.56
280	9589.434
281	8165.529
282	6030.935
283	4831.2583
284	4680.059
285	4763.042
286	9630.757
287	8330.013
288	5400.4097
289	4924.151
290	4283.832
291	3751.1082
292	3988.4824
293	5695.012
294	4115.4697
295	3912.21
296	3633.5374
297	2490.2734
298	2172.2468
299	2393.7673
300	4771.3022
301	2590.3792
302	2110.4106
303	2691.8965
304	2292.567
305	3167.7588
306	3228.7107
307	6221.3984
308	4614.5117
309	5154.266
310	3671.1047
311	2857.5105
312	2971.3774
313	3953.4373
314	5829.1533
315	5505.401
316	4155.727
317	3878.829
318	2523.3223
319	2708.5596
320	2826.307
321	5335.3135
322	4602.2085
323	2909.0266
324	2201.4077
325	3237.6707
326	2363.0457
327	2610.477
328	7852.169
329	4483.319
330	2371.0886
331	1840.2668
332	2231.7185
333	1863.154
334	2145.9375
335	4698.0835
336	2582.2761
337	3161.9104
338	2825.0935
339	1419.38
340	1626.6581
341	1733.1616
342	5203.9077
343	3842.7976
344	2778.0994
345	3663.8909
346	2819.9492
347	3036.4185
348	2809.5237
349	4561.6216
350	2990.4553
351	2933.3037
352	3202.3435
353	1431.4788
354	2373.4753
355	3159.0322
356	6380.3745
357	4607.6763
358	3366.4834
359	3014.2231
360	3345.2627
361	5411.5356
362	5381.1367
363	7206.3525
364	15542.446
365	15550.73
366	33834.664
367	15886.568
368	8451.524
369	5433.795
370	4159.6436
371	10195.167
372	9354.974
373	14072.877
374	4216.8887
375	3985.2004
376	5428.175
377	6621.7173
378	7675.473
379	2099.8218
380	2206.2441
381	2483.23
382	2310.483
383	2934.5508
384	4870.047
385	9813.536
386	5931.268
387	3458.1
388	3322.0195
389	3965.2832
390	3413.1313
391	4785.15
392	9114.887
393	6943.102
394	2116.3384
395	4070.7007
396	3706.2754
397	2588.7717
398	3986.4802
399	13666.562
400	6389.7866
401	4086.1116
402	4007.5903
403	4762.4624
404	5028.2285
405	9103.466
406	16058.609
407	10463.321
408	5355.742
409	4931.302
410	3929.2737
411	3675.1333
412	4433.5127
413	14222.01
414	9165.442
415	5160.743
416	5047.036
417	5286.856
418	5707.9287
419	7619.4824
420	17595.064
421	8110.5054
422	5854.007
423	4822.393
424	1409.4728
425	3728.166
426	2429.8706
427	12581.098
428	8175.71
429	3962.8616
430	3906.7268
431	3641.9214
432	4707.612
433	5671.052
434	10477.842
435	5700.256
436	5239.5073
437	4196.029
438	3919.5488
439	3208.2405
440	5290.7026
441	13792.884
442	12311.995
443	11420.18
444	6272.9834
445	5772.1997
446	4341.84
447	6761.759
448	16924.023
449	11498.721
450	7607.4033
451	7306.79
452	8837.725
453	6630.592
454	12343.965
455	5795.1416
456	6413.8286
457	6215.837
458	1263.8633
459	722.2608
460	1103.2228
461	1104.3638
462	5320.418
463	4738.1265
464	2240.5286
465	2302.5503
466	2610.318
467	2889.4343
468	3147.9443
469	8677.31
470	6686.658
471	2873.2952
472	3868.525
473	4263.18
474	5860.135
475	6504.7354
476	12718.372
477	8228.083
478	13640.8955
479	11020.769
480	10696.577
481	10275.239
482	15597.39
483	25224.451
484	25322.195
485	18089.656
486	11224.4
487	34509.91
488	34696.535
489	20833.303
490	12752.694
491	7682.605
492	4206.2437
493	4060.0227
494	4342.61
495	5036.1294
496	4954.5967
497	9144.368
498	5790.8125
499	4885.8076
500	4752.337
501	4373.0176
502	4561.499
503	4776.086
504	6810.1978
505	6617.159
506	5791.2217
507	5628.327
508	5370.9756
509	5498.156
510	7138.1484
511	6690.0156
512	4987.4844
513	4814.932
514	5077.019
515	5150.2817
516	6433.67
517	8256.221
518	15214.418
519	10531.39
520	6586.376
521	6323.2847
522	6959.5786
523	7071.931
524	9139.482
525	14489.51
526	10083.586
527	6966.4116
528	6880.701
529	6343.5327
530	6732.829
531	7746.127
532	15046.472
533	8469.163
534	7147.924
535	6138.8936
536	6325.253
537	7149.6826
538	8442.486
539	15608.153
540	14138.306
541	9672.657
542	9457.181
543	9337.238
544	8394.054
545	9070.714
546	8819.547
547	7421.9307
548	7440.0127
549	5564.4146
550	5115.9395
551	6512.8335
552	7041.4883
553	9556.807
554	7460.185
555	5818.769
556	4947.6694
557	5620.109
558	6578.0596
559	7750.624
560	16594.652
561	16265.444
562	10249.29
563	6980.811
564	5274.854
565	5404.5234
566	9911.182
567	15807.795
568	9031.96
569	4178.1367
570	7924.144
571	7336.7646
572	10282.4795
573	14998.461
574	18962.168
575	19465.693
576	12253.165
577	7756.753
578	5966.2188
579	11578.381
580	14811.634
581	15090.35
582	14637.326
583	9786.928
584	10313.351
585	10303.039
586	11575.124
587	19120.236
588	18680.45
589	17658.611
590	15109.681
591	14352.506
592	13052.462
593	12629.942
594	11237.874
595	11809.676
596	10056.035
597	8726.994
598	9124.769
599	7439.0728
600	8621.914
601	8643.954
602	12851.977
603	10797.35
604	8138.13
605	5677.4736
606	3197.1694
607	4701.4097
608	8148.993
609	10084.03
610	8409.073
611	7607.285
612	6058.85
613	6284.87
614	7042.097
615	8458.265
616	12615.144
617	10436.833
618	7070.5557
619	6000.452
620	7159.2803
621	7057.9175
622	9811.599
623	17526.58
624	23079.068
625	17964.7
626	8453.848
627	8124.63
628	9591.232
629	10848.897
630	16998.156
631	9673.742
