0,8419.048
1,14442.415
2,29242.758
3,37904.246
4,1701.3243
5,604.6146
6,17460.215
7,614.7927
8,10416.406
9,26365.648
10,34907.19
11,53262.496
12,3268.5425
13,690.1387
14,22913.016
15,633.2868
16,5770.9736
17,5568.509
18,11736.079
19,25863.816
20,176.01889
21,219.27856
22,6366.923
23,0
24,5113.56
25,4622.577
26,12158.108
27,24754.012
28,402.23254
29,213.68047
30,8619.397
31,0
32,4325.3687
33,4645.845
34,8140.08
35,18575.115
36,299.4173
37,0
38,9060.767
39,0
40,3596.0205
41,5045.7314
42,6905.5005
43,13458.151
44,305.07718
45,283.36493
46,9548.949
47,20.91903
48,6349.5713
49,12268.0205
50,18659.354
51,21132.627
52,919.03107
53,589.39716
54,18601.725
55,211.70949
56,4389.202
57,8902.165
58,12648.159
59,17955.045
60,826.3612
61,609.2479
62,13959.397
63,183.89091
64,3621.439
65,6403.7847
66,13247.764
67,16175.002
68,431.69168
69,155.9118
70,14879.329
71,0
72,4160.52
73,5376.19
74,6320.642
75,9857.244
76,621.9022
77,666.0438
78,10501.215
79,164.73903
80,1964.6631
81,3210.8335
82,3584.4475
83,6888.3486
84,0
85,0
86,10635.917
87,0
88,2806.9973
89,3448.5647
90,4024.1174
91,6961.399
92,242.85548
93,103.62676
94,10650.04
95,0
96,2738.9448
97,4577.988
98,4821.1455
99,8095.7725
100,263.87946
101,33.89024
102,12164.23
103,12.49271
104,5039.956
105,10296.841
106,17840.748
107,15803.701
108,926.9157
109,559.119
110,24016.023
111,161.8753
112,3905.5132
113,5180.952
114,10120.942
115,14406.123
116,584.63403
117,216.6611
118,15176.882
119,30.02838
120,2147.7131
121,3181.9531
122,5245.4023
123,9805.892
124,181.59259
125,26.32372
126,8397.245
127,0
128,2190.5723
129,2619.262
130,4256.173
131,7323.774
132,8.99471
133,0
134,9436.84
135,0
136,2042.6403
137,2834.0981
138,3626.5225
139,7424.4136
140,257.72943
141,12.02403
142,9369.657
143,21.26453
144,2005.1719
145,2580.7393
146,2009.2618
147,5854.8203
148,64.82089
149,0
150,9863.823
151,0
152,2482.7122
153,4580.5293
154,5009.5933
155,8609.155
156,300.42612
157,36.80209
158,13583.285
159,30.49281
160,5689.3506
161,11285.194
162,14590.879
163,16780.738
164,775.9586
165,616.2285
166,20170.72
167,0
168,3453.0562
169,6869.3926
170,9613.976
171,15729.544
172,392.82266
173,0
174,13698.612
175,0
176,2444.136
177,3443.8142
178,5299.962
179,8716.152
180,257.5765
181,54.21045
182,9435.681
183,1.28968
184,2752.3462
185,2932.4182
186,4186.3228
187,6418.4346
188,104.56958
189,0
190,11486.536
191,0
192,2884.5962
193,3678.9434
194,3803.1858
195,6095.7305
196,128.78162
197,0
198,10834.58
199,0
200,3338.5176
201,3353.7786
202,3381.4287
203,5722.957
